respondent_id,age_group,region,city_tier,occupation,monthly_hh_income,education,marital_status,purchase_frequency,last_purchase_recency,monthly_spend_inr,avg_items_per_order,preferred_channel,purchase_occasion,has_returned_product,gifting_behaviour,products_interested,preferred_fabric,preferred_colors,preferred_prints,price_range_apparel,price_range_bedding,clothing_size,style_identity,brand_loyalty,madein_india_importance,discovery_channel,discount_preference,referral_propensity,current_satisfaction,main_pain_point,zaria_interest_label
ZF0304,18-24,North,Metro,Freelancer,60k-1L,Graduate,Married_with_kids,Bimonthly,<1mo,4083,2-3,Myntra|Instagram_Seller,NoOccasion|NewYear|Wedding,NeverReturned,Occasionally,CoordSet|IndoWestern|Dupatta,Cotton|Rayon,Beige|Blue,Solid|Embroidery|Checks,1000-1999,800-1499,L,FusionForward,SwitchByPrice,4,YouTube,FreeShipping,10,5,DifficultReturn,2
ZF0305,18-24,West,Tier3,Homemaker,15k-30k,12th,Single,Monthly,6-12mo,955,1,Myntra|Instagram_Seller,Holi|Birthday,NeverReturned,SelfOnly,IndoWestern|CoordSet|NightSuit,Georgette|CottonBlend,Printed|Black|Pink,Geometric|Floral,<500,<800,M,EthnicComfort,NoBrandPreference,5,WhatsApp|Instagram|MeeshoApp,FlatDiscount,6,6,HighPrice,2
ZF0306,25-34,South,Metro,Freelancer,30k-60k,Graduate,Married,Bimonthly,1-3mo,1715,4-5,Amazon,Holi,OnceOrTwice,Rarely,CoordSet|Kurti|IndoWestern|NightSuit|SalwarSuit,Rayon|Cotton,Blue,Floral|Geometric|DigitalPrint,2000-3999,1500-2999,XXL,EthnicComfort,ExperimentsFreely,4,Instagram|YouTube|MeeshoApp,FlatDiscount,5,8,FabricQuality,2
ZF0307,18-24,South,Metro,Student,<15k,Graduate,Married,Monthly,3-6mo,2353,1,Myntra,NoOccasion,NeverReturned,Occasionally,IndoWestern|Dupatta|CoordSet|SalwarSuit,Cotton,Blue,Floral,<500,<800,S,FusionForward,ExperimentsFreely,3,YouTube,FestivalSale,2,6,SlowDelivery,1
ZF0308,18-24,West,Metro,Freelancer,30k-60k,Graduate,Single,Quarterly,3-6mo,1942,6+,YouTube,NoOccasion,NeverReturned,Rarely,IndoWestern|CoordSet,Cotton,Orange|Blue,Solid|DigitalPrint|Checks,500-999,<800,S,FusionForward,SwitchByPrice,7,MeeshoApp,Buy2Get1,4,7,FabricQuality,1
ZF0309,45-55,East,Tier2,Salaried_Pvt,<15k,Graduate,Married,Bimonthly,<1mo,1126,4-5,LocalStore,Holi|Wedding|Birthday,NeverReturned,Occasionally,Kurti|NightSuit|BeddingSet|SalwarSuit,CottonBlend|Rayon,Red|Pink,Floral,2000-3999,800-1499,M,TraditionallyRooted,StickTo1-2,7,TV_Newspaper|WhatsApp,Buy2Get1,8,5,LessTraditional,2
ZF0310,18-24,North,Metro,Salaried_Pvt,>1L,Graduate,Married_with_kids,Weekly,<1mo,3923,2-3,Myntra,Birthday,NeverReturned,Occasionally,Kurti|SalwarSuit|IndoWestern|CoordSet,Rayon|Silk,Blue|Printed|Beige,Geometric,500-999,800-1499,XL,EthnicComfort,ExperimentsFreely,6,Instagram|PhysicalStore|WhatsApp,BundleCombo,7,5,DifficultReturn,1
ZF0311,35-44,West,Tier2,Salaried_Pvt,60k-1L,PostGrad,Married_with_kids,Monthly,1-3mo,3553,6+,D2C_Brand|Myntra|Instagram_Seller,NewYear|Birthday|Diwali,OnceOrTwice,Occasionally,SalwarSuit|IndoWestern|CoordSet|Kurti|NightSuit,Rayon|Cotton,White|Green,Floral,<500,1500-2999,M,FusionForward,SwitchByPrice,3,YouTube,FreeShipping,6,4,DifficultReturn,2
ZF0312,35-44,South,Tier2,Salaried_Pvt,30k-60k,Graduate,Married,OccasionOnly,<1mo,3462,2-3,Amazon,Birthday|NewYear,OnceOrTwice,SelfOnly,CoordSet|NightSuit,Rayon|Polyester,White|Blue|Black,BlockPrint,500-999,<800,L,EthnicComfort,StickTo1-2,6,Instagram|YouTube,FreeShipping,8,9,DifficultReturn,0
ZF0313,45-55,Central,Tier3,Salaried_Pvt,<15k,12th,Married_with_kids,Quarterly,<1mo,1605,1,Meesho|WhatsApp_Seller|LocalStore,Holi,Unhappy_NoReturn,Frequently,SalwarSuit|NightSuit,Cotton,Pink|Green|Beige,Floral,1000-1999,3000-5000,M,TraditionallyRooted,ExperimentsFreely,10,WordOfMouth|MeeshoApp|TV_Newspaper,BundleCombo,6,2,DifficultReturn,1
ZF0314,Under18,North,Metro,Student,15k-30k,Below10th,Married,Bimonthly,<1mo,729,4-5,Myntra,NewYear,OnceOrTwice,SelfOnly,CoordSet|IndoWestern|Kurti|Dupatta,Rayon,Blue|Pink|Yellow,DigitalPrint|Floral,1000-1999,800-1499,M,HomeFirst,NoBrandPreference,1,YouTube|MeeshoApp|WhatsApp,FreeShipping,6,6,FabricQuality,2
ZF0315,18-24,West,Tier2,Freelancer,15k-30k,12th,Single,OccasionOnly,6-12mo,1487,2-3,Amazon|Myntra,Birthday,NeverReturned,Occasionally,Kurti|TowelSet,Silk|Georgette,Blue|Black,Floral|DigitalPrint|Geometric,<500,800-1499,XXL,OccasionDriven,ExperimentsFreely,4,Instagram|YouTube,FlatDiscount,3,7,HighPrice,2
ZF0316,35-44,Central,Rural,Retired,15k-30k,Graduate,Married_with_kids,Monthly,6-12mo,294,4-5,LocalStore,Wedding|Eid|Diwali,Unhappy_NoReturn,Occasionally,SalwarSuit|Dupatta|Kurti|Saree,CottonBlend,Yellow|Green|Red,Embroidery,<500,1500-2999,XXL,EthnicComfort,StickTo1-2,9,PhysicalStore|WordOfMouth,Buy2Get1,6,1,LimitedDesign,1
ZF0317,25-34,North,Metro,Homemaker,15k-30k,Graduate,Married,OccasionOnly,1-3mo,1826,2-3,LocalStore|WhatsApp_Seller,Wedding|Eid,OnceOrTwice,SelfOnly,Kurti|Saree|CoordSet,CottonBlend,Green|Yellow|Orange,BlockPrint|TieDye,1000-1999,800-1499,XL,EthnicComfort,NoBrandPreference,6,MeeshoApp|WhatsApp,FlatDiscount,6,5,SlowDelivery,1
ZF0318,35-44,South,Tier2,Business,30k-60k,Graduate,Married_with_kids,OccasionOnly,3-6mo,1194,4-5,Meesho|LocalStore,Diwali,NeverReturned,Occasionally,NightSuit|SalwarSuit|Saree,Cotton,Green|Red,TieDye,<500,<800,L,TraditionallyRooted,NoBrandPreference,7,MeeshoApp|WordOfMouth|WhatsApp,BundleCombo,7,4,HighPrice,1
ZF0319,55+,West,Tier3,Homemaker,<15k,Graduate,Married_with_kids,Quarterly,3-6mo,1756,2-3,LocalStore,NoOccasion,OnceOrTwice,SelfOnly,Kurti|NightSuit,CottonBlend,Printed|Green,Floral|BlockPrint|Embroidery,2000-3999,<800,S,TraditionallyRooted,StickTo1-2,5,WhatsApp,FestivalSale,8,4,LimitedDesign,2
ZF0320,18-24,West,Tier2,Freelancer,30k-60k,PostGrad,Married_with_kids,Weekly,1-3mo,624,4-5,Instagram_Seller|Meesho,Birthday|NewYear|NoOccasion,OnceOrTwice,Rarely,Kurti|NightSuit|IndoWestern|CoordSet,Rayon|CottonBlend,Orange|White,DigitalPrint,<500,<800,XS,FusionForward,NoBrandPreference,5,Instagram|YouTube|WhatsApp,FestivalSale,7,8,HighPrice,1
ZF0321,25-34,West,Tier2,Salaried_Pvt,<15k,PostGrad,Married_with_kids,OccasionOnly,1-3mo,3024,1,MallStore,Wedding|Diwali,NeverReturned,Occasionally,Saree|CoordSet|Kurti,Georgette|Rayon,Black,Geometric,1000-1999,1500-2999,L,OccasionDriven,NoBrandPreference,9,PhysicalStore|YouTube,LoyaltyPoints,10,6,SizingIssue,0
ZF0322,25-34,Central,Tier2,Homemaker,<15k,Below10th,Single,Bimonthly,1-3mo,1987,6+,Meesho,Birthday|Holi|Diwali,Unhappy_NoReturn,Occasionally,Kurti|NightSuit|BeddingSet|SalwarSuit|TowelSet,Rayon|Polyester,Red,Embroidery,500-999,800-1499,M,EthnicComfort,NoBrandPreference,8,WhatsApp,FlatDiscount,5,2,FabricQuality,1
ZF0323,55+,South,Rural,Salaried_Govt,<15k,12th,Married_with_kids,Quarterly,>1yr,1269,2-3,WhatsApp_Seller,Holi|Diwali|Wedding,NeverReturned,Rarely,SalwarSuit|NightSuit|Saree|Dupatta,Silk,Yellow|Red,Geometric|Floral,500-999,800-1499,S,TraditionallyRooted,NoBrandPreference,8,WordOfMouth|PhysicalStore,Buy2Get1,9,5,HighPrice,2
ZF0324,25-34,East,Metro,Salaried_Pvt,60k-1L,PostGrad,Single,Bimonthly,<1mo,2299,2-3,Myntra|D2C_Brand|MallStore,Wedding,NeverReturned,Occasionally,SalwarSuit|Kurti,Cotton,Beige,Solid,1000-1999,1500-2999,L,FusionForward,NoBrandPreference,3,WordOfMouth,BundleCombo,7,2,HighPrice,2
ZF0325,25-34,East,Metro,Salaried_Pvt,15k-30k,PostGrad,Single,Monthly,3-6mo,1406,2-3,Meesho|Myntra|MallStore,Birthday|NoOccasion,OnceOrTwice,Rarely,CoordSet|IndoWestern|SalwarSuit|NightSuit,Georgette,Black|Green,Floral|Solid|Embroidery,1000-1999,3000-5000,L,OccasionDriven,StickTo1-2,6,MeeshoApp,BundleCombo,9,10,SlowDelivery,0
ZF0326,35-44,East,Tier2,Business,15k-30k,Graduate,Married,Quarterly,1-3mo,1872,2-3,Meesho,Wedding,MultipleReturns,Frequently,Saree|NightSuit|SalwarSuit,CottonBlend,Pink,Floral|DigitalPrint|TieDye,500-999,800-1499,XL,OccasionDriven,SwitchByPrice,10,TV_Newspaper,FlatDiscount,9,6,DifficultReturn,0
ZF0327,45-55,North,Metro,Homemaker,15k-30k,Graduate,Married,Monthly,1-3mo,910,4-5,Meesho|Amazon,Diwali|Holi,Unhappy_NoReturn,SelfOnly,NightSuit|Kurti,Cotton|CottonBlend,Red|Printed,Solid,500-999,800-1499,XL,HomeFirst,SwitchByPrice,5,WhatsApp|TV_Newspaper,LoyaltyPoints,5,3,HighPrice,2
ZF0328,45-55,North,Rural,Homemaker,30k-60k,12th,Married,Quarterly,<1mo,1360,2-3,Amazon,Diwali|Eid|Birthday,NeverReturned,Rarely,Kurti|Dupatta,CottonBlend|Cotton,Pink|Red|Yellow,Floral|Solid,1000-1999,800-1499,M,HomeFirst,SwitchByPrice,4,Instagram,Buy2Get1,5,3,LimitedDesign,1
ZF0329,35-44,Central,Metro,Salaried_Pvt,15k-30k,12th,Married,Quarterly,<1mo,458,1,Meesho|WhatsApp_Seller,Diwali,Unhappy_NoReturn,Occasionally,Kurti|NightSuit|BeddingSet|SalwarSuit,Cotton,Red|Printed,Floral|BlockPrint|TieDye,500-999,800-1499,L,TraditionallyRooted,StickTo1-2,8,WhatsApp|TV_Newspaper,FlatDiscount,5,3,SizingIssue,1
ZF0330,18-24,North,Tier2,Freelancer,>1L,Graduate,Single,Quarterly,<1mo,3538,2-3,Myntra|Amazon,Wedding,NeverReturned,Occasionally,Kurti|NightSuit|IndoWestern|Dupatta|CoordSet,Rayon|Cotton,Yellow,Solid|Geometric,2000-3999,1500-2999,M,EthnicComfort,SwitchByPrice,7,PhysicalStore,FlatDiscount,4,4,LimitedDesign,1
ZF0331,18-24,South,Metro,Salaried_Pvt,30k-60k,Graduate,Single,Bimonthly,3-6mo,4183,4-5,Amazon|Myntra|Meesho,Birthday|NewYear,MultipleReturns,Frequently,SalwarSuit|Kurti|IndoWestern|Dupatta,Cotton,Red|Blue,DigitalPrint|Floral|Solid,1000-1999,1500-2999,M,EthnicComfort,SwitchByPrice,3,YouTube|Instagram|MeeshoApp,LoyaltyPoints,4,1,SizingIssue,2
ZF0332,18-24,West,Rural,Salaried_Pvt,<15k,Below10th,Other,Bimonthly,1-3mo,1893,2-3,Myntra|D2C_Brand|Amazon,Birthday,OnceOrTwice,Rarely,Kurti|CoordSet,CottonBlend|Cotton,Black|Blue|White,Geometric|Floral,1000-1999,1500-2999,3XL+,HomeFirst,ExperimentsFreely,10,YouTube,BundleCombo,6,4,HighPrice,2
ZF0333,35-44,Central,Metro,Homemaker,15k-30k,Graduate,Married,OccasionOnly,<1mo,837,2-3,WhatsApp_Seller|Meesho|Amazon,NoOccasion|Diwali|Eid,OnceOrTwice,Rarely,Kurti|BeddingSet,CottonBlend,Red|Printed|Pink,Embroidery|TieDye|BlockPrint,1000-1999,<800,XXL,FusionForward,SwitchByPrice,6,WhatsApp|Instagram|TV_Newspaper,FlatDiscount,7,4,SizingIssue,2
ZF0334,35-44,North,Metro,Business,15k-30k,Graduate,Other,Bimonthly,1-3mo,7000,4-5,D2C_Brand|MallStore,Diwali|Birthday,NeverReturned,Occasionally,NightSuit|Kurti|Saree,Georgette|Silk,Blue|Black,Embroidery|Solid,1000-1999,5000+,M,TraditionallyRooted,StickTo1-2,7,MeeshoApp|YouTube,FreeShipping,4,9,SizingIssue,1
ZF0335,25-34,North,Tier3,Homemaker,15k-30k,12th,Married_with_kids,OccasionOnly,1-3mo,1372,1,LocalStore,Diwali|NoOccasion,NeverReturned,Frequently,SalwarSuit|BeddingSet|Saree,Cotton|CottonBlend,Pink|Printed|Yellow,Embroidery|Solid|BlockPrint,<500,<800,XL,OccasionDriven,NoBrandPreference,10,WordOfMouth,BundleCombo,7,3,LessTraditional,0
ZF0336,25-34,South,Tier2,Salaried_Pvt,30k-60k,PostGrad,Married_with_kids,Monthly,3-6mo,4593,1,Myntra|D2C_Brand,Wedding|NoOccasion|Diwali,NeverReturned,SelfOnly,CoordSet|IndoWestern|SalwarSuit|Kurti|Dupatta,Cotton,Blue|Printed,Geometric|Embroidery,1000-1999,<800,XL,FusionForward,ExperimentsFreely,2,MeeshoApp|WordOfMouth,FreeShipping,6,6,FabricQuality,1
ZF0337,45-55,South,Tier2,Homemaker,<15k,Graduate,Married,OccasionOnly,1-3mo,900,1,Meesho|Amazon|WhatsApp_Seller,Diwali,NeverReturned,Occasionally,BeddingSet|SalwarSuit|CoordSet,Cotton|CottonBlend,Green|Pink,Geometric,4000+,800-1499,L,HomeFirst,ExperimentsFreely,8,MeeshoApp|Instagram,FestivalSale,7,6,HighPrice,2
ZF0338,35-44,North,Tier3,Homemaker,30k-60k,12th,Married_with_kids,OccasionOnly,>1yr,767,1,Amazon,Eid|NoOccasion,Unhappy_NoReturn,Frequently,Dupatta|Saree|NightSuit|SalwarSuit,Cotton,Yellow|Green,BlockPrint|TieDye,500-999,<800,L,EthnicComfort,SwitchByPrice,9,WordOfMouth|MeeshoApp,BundleCombo,5,6,HighPrice,1
ZF0339,18-24,West,Tier2,Student,<15k,Graduate,Single,Bimonthly,3-6mo,1734,2-3,D2C_Brand,Birthday|Diwali,MultipleReturns,Rarely,CoordSet|SalwarSuit,Silk|Cotton,Printed|Pink|Blue,Geometric,500-999,<800,S,HomeFirst,NoBrandPreference,3,YouTube|Instagram,Buy2Get1,7,9,HighPrice,1
ZF0340,55+,North,Tier2,Salaried_Govt,15k-30k,Below10th,Married_with_kids,Quarterly,6-12mo,721,1,WordOfMouth|WhatsApp_Seller,Birthday,Unhappy_NoReturn,SelfOnly,BeddingSet,Cotton,Beige|Orange|White,DigitalPrint|Embroidery,500-999,1500-2999,L,TraditionallyRooted,StickTo1-2,9,PhysicalStore|TV_Newspaper,Buy2Get1,5,1,LimitedDesign,1
ZF0341,25-34,East,Rural,Business,15k-30k,12th,Married_with_kids,OccasionOnly,3-6mo,454,2-3,WordOfMouth|LocalStore,Wedding|Diwali,Unhappy_NoReturn,Occasionally,Saree|BeddingSet,Silk|Cotton,Pink|Green|Red,Checks,2000-3999,<800,L,OccasionDriven,StickTo1-2,9,PhysicalStore,FestivalSale,2,6,SizingIssue,1
ZF0342,35-44,North,Tier2,Homemaker,<15k,Below10th,Married_with_kids,Monthly,6-12mo,2245,1,Meesho,Wedding|Diwali|Birthday,NeverReturned,Rarely,Dupatta|CoordSet,Cotton,Yellow,BlockPrint,500-999,1500-2999,S,TraditionallyRooted,SwitchByPrice,7,WhatsApp|MeeshoApp|WordOfMouth,Buy2Get1,5,6,SlowDelivery,2
ZF0343,25-34,Central,Rural,Homemaker,<15k,12th,Married_with_kids,OccasionOnly,6-12mo,771,1,Meesho|LocalStore,Diwali,NeverReturned,Occasionally,BeddingSet,Cotton|Silk,Yellow|Pink|Green,TieDye,<500,<800,L,OccasionDriven,ExperimentsFreely,8,WordOfMouth,BundleCombo,7,3,HighPrice,0
ZF0344,25-34,South,Tier3,Business,<15k,Below10th,Married,OccasionOnly,>1yr,389,1,WhatsApp_Seller,Diwali|Holi,Unhappy_NoReturn,Rarely,SalwarSuit|Kurti|Saree|NightSuit,Silk,Red,Solid|Embroidery,500-999,3000-5000,M,TraditionallyRooted,NoBrandPreference,9,TV_Newspaper,LoyaltyPoints,8,1,LessTraditional,2
ZF0345,55+,North,Tier2,Business,>1L,PostGrad,Single,Monthly,<1mo,6802,1,D2C_Brand|Amazon,Wedding,OnceOrTwice,Occasionally,SalwarSuit|Saree|BeddingSet,Linen|Georgette,Green|White|Beige,TieDye,1000-1999,3000-5000,M,FusionForward,StickTo1-2,3,TV_Newspaper|PhysicalStore,LoyaltyPoints,4,4,LessTraditional,1
ZF0346,35-44,West,Metro,Salaried_Pvt,60k-1L,PostGrad,Married,Monthly,1-3mo,5423,4-5,D2C_Brand|Myntra,Birthday,NeverReturned,Occasionally,SalwarSuit|NightSuit|BeddingSet,Linen|Cotton,Green|Printed|Beige,Embroidery,1000-1999,5000+,XL,EthnicComfort,SwitchByPrice,6,TV_Newspaper|YouTube,FlatDiscount,3,6,DifficultReturn,1
ZF0347,18-24,North,Metro,Student,60k-1L,12th,Single,Weekly,<1mo,258,4-5,Myntra|Amazon,Wedding|Birthday,OnceOrTwice,SelfOnly,NightSuit|CoordSet,Rayon|Georgette,White|Blue|Printed,Floral,1000-1999,800-1499,M,EthnicComfort,ExperimentsFreely,1,Instagram|YouTube,FestivalSale,4,6,HighPrice,2
ZF0348,45-55,Central,Tier2,Salaried_Govt,30k-60k,PostGrad,Married_with_kids,Monthly,6-12mo,787,4-5,Meesho|WhatsApp_Seller,Wedding|Birthday|Diwali,OnceOrTwice,Rarely,Kurti|Dupatta|SalwarSuit,Silk|Cotton,Yellow|Orange,Solid,500-999,1500-2999,XL,OccasionDriven,SwitchByPrice,9,WhatsApp,FlatDiscount,6,4,LessTraditional,0
ZF0349,45-55,North,Metro,Business,>1L,PostGrad,Married,OccasionOnly,6-12mo,6399,1,D2C_Brand,Wedding|Diwali,NeverReturned,Frequently,SalwarSuit|BeddingSet,Cotton|Linen,Blue,Solid|Floral|BlockPrint,500-999,1500-2999,M,HomeFirst,StickTo1-2,6,WordOfMouth|PhysicalStore,FreeShipping,3,7,DifficultReturn,0
ZF0350,35-44,North,Tier2,Homemaker,15k-30k,12th,Married_with_kids,Weekly,<1mo,2354,2-3,WhatsApp_Seller|Meesho|LocalStore,Holi|Diwali|Wedding,NeverReturned,Occasionally,Kurti|SalwarSuit|BeddingSet|Saree,Cotton|Rayon,Green,Embroidery|TieDye|BlockPrint,1000-1999,800-1499,3XL+,OccasionDriven,NoBrandPreference,9,WhatsApp|WordOfMouth|YouTube,FlatDiscount,7,4,FabricQuality,1
ZF0351,35-44,North,Rural,Business,15k-30k,Below10th,Married_with_kids,Monthly,<1mo,200,1,WhatsApp_Seller,Diwali|Holi|Wedding,OnceOrTwice,SelfOnly,SalwarSuit|NightSuit|Saree|CoordSet,Cotton|Silk,White|Pink,Embroidery|BlockPrint,<500,800-1499,XL,OccasionDriven,SwitchByPrice,9,MeeshoApp,Buy2Get1,6,1,HighPrice,1
ZF0352,25-34,West,Metro,Salaried_Pvt,30k-60k,Graduate,Married_with_kids,OccasionOnly,1-3mo,2182,6+,MallStore|Amazon,NoOccasion,NeverReturned,Occasionally,NightSuit|Saree,Linen,Green,Floral,1000-1999,1500-2999,L,FusionForward,ExperimentsFreely,6,Instagram|PhysicalStore,BundleCombo,5,6,HighPrice,1
ZF0353,25-34,East,Rural,Retired,<15k,PostGrad,Married,OccasionOnly,6-12mo,1062,1,WhatsApp_Seller,Holi|Wedding,Unhappy_NoReturn,Occasionally,Saree,Cotton,Red|Yellow,Embroidery|BlockPrint,500-999,1500-2999,L,OccasionDriven,NoBrandPreference,7,PhysicalStore|WhatsApp,Buy2Get1,5,6,LimitedDesign,1
ZF0354,18-24,West,Tier2,Student,30k-60k,Graduate,Single,Monthly,<1mo,527,1,Amazon,Holi|NewYear|Diwali,NeverReturned,Occasionally,IndoWestern|NightSuit,Rayon,White|Pink|Beige,DigitalPrint,1000-1999,1500-2999,M,FusionForward,SwitchByPrice,7,Instagram,FreeShipping,4,5,SizingIssue,1
ZF0355,25-34,South,Tier2,Business,15k-30k,12th,Married_with_kids,Monthly,3-6mo,1249,2-3,Meesho|Amazon,Diwali|Holi|Eid,MultipleReturns,Occasionally,NightSuit|Kurti,Cotton,Green,Floral|BlockPrint|TieDye,500-999,800-1499,3XL+,TraditionallyRooted,StickTo1-2,7,WordOfMouth|WhatsApp|MeeshoApp,FlatDiscount,5,1,HighPrice,1
ZF0356,35-44,West,Tier2,Business,>1L,PostGrad,Married,Monthly,<1mo,3659,2-3,Myntra,Wedding|Birthday|Diwali,OnceOrTwice,Frequently,IndoWestern|SalwarSuit,Polyester,Blue|Black,DigitalPrint|Floral|Geometric,<500,800-1499,L,FusionForward,ExperimentsFreely,2,YouTube,FlatDiscount,4,5,DifficultReturn,2
ZF0357,Under18,South,Tier2,Student,15k-30k,Graduate,Single,Bimonthly,3-6mo,619,1,Amazon|Instagram_Seller|Myntra,Holi|Birthday,NeverReturned,Occasionally,IndoWestern|Kurti|NightSuit,Polyester,Pink|Printed,DigitalPrint|Solid,1000-1999,3000-5000,S,FusionForward,SwitchByPrice,7,WordOfMouth|WhatsApp|PhysicalStore,Buy2Get1,8,7,SlowDelivery,1
ZF0358,45-55,North,Tier3,Homemaker,15k-30k,Below10th,Married,Monthly,6-12mo,200,1,WordOfMouth|LocalStore,Holi|Diwali|Wedding,OnceOrTwice,Occasionally,SalwarSuit|Dupatta,Silk|Cotton,Red,BlockPrint,500-999,800-1499,M,OccasionDriven,SwitchByPrice,8,PhysicalStore,FlatDiscount,8,2,LessTraditional,1
ZF0359,25-34,East,Tier3,Business,<15k,Graduate,Married_with_kids,OccasionOnly,1-3mo,1235,2-3,WhatsApp_Seller,Diwali,Unhappy_NoReturn,Occasionally,SalwarSuit|NightSuit,Cotton|CottonBlend,Blue|Red|Pink,Floral|Embroidery,1000-1999,800-1499,L,HomeFirst,SwitchByPrice,9,MeeshoApp|Instagram|WhatsApp,BundleCombo,4,4,FabricQuality,2
ZF0360,45-55,NorthEast,Rural,Homemaker,15k-30k,Below10th,Married,OccasionOnly,3-6mo,477,1,WordOfMouth,Holi|Diwali,Unhappy_NoReturn,Rarely,Saree|SalwarSuit|Dupatta,Silk|Cotton,White|Red,Embroidery|Floral|TieDye,2000-3999,<800,XXL,EthnicComfort,SwitchByPrice,8,PhysicalStore,FreeShipping,6,4,LimitedDesign,1
ZF0361,25-34,North,Metro,Salaried_Pvt,>1L,Graduate,Married_with_kids,Monthly,3-6mo,5172,2-3,Myntra|D2C_Brand,Diwali|Birthday,Unhappy_NoReturn,Occasionally,Kurti|Saree,Silk|Linen,White|Green|Blue,Floral|Solid|Embroidery,4000+,3000-5000,XXL,FusionForward,NoBrandPreference,9,PhysicalStore|TV_Newspaper,FestivalSale,6,5,LimitedDesign,1
ZF0362,Under18,Central,Tier2,Student,<15k,Graduate,Single,OccasionOnly,1-3mo,1676,4-5,Myntra,NewYear|Diwali|Holi,MultipleReturns,SelfOnly,Kurti|SalwarSuit,Rayon,White,Floral|DigitalPrint,<500,<800,L,FusionForward,ExperimentsFreely,4,MeeshoApp,FlatDiscount,5,4,LimitedDesign,2
ZF0363,45-55,East,Tier2,Retired,<15k,Below10th,Other,Quarterly,>1yr,1148,1,WordOfMouth,Wedding|Diwali,OnceOrTwice,Occasionally,Saree|SalwarSuit|Dupatta|Kurti,Silk,Red|Green,Floral,500-999,<800,3XL+,TraditionallyRooted,StickTo1-2,9,WhatsApp,LoyaltyPoints,7,4,SizingIssue,1
ZF0364,25-34,West,Metro,Student,<15k,PostGrad,Married,Monthly,<1mo,1250,1,Myntra|YouTube|Instagram_Seller,Birthday|Wedding|Holi,OnceOrTwice,Occasionally,Dupatta|Kurti,Georgette|Rayon,Printed,Floral|DigitalPrint|Solid,1000-1999,1500-2999,M,FusionForward,NoBrandPreference,4,YouTube|WhatsApp|Instagram,FestivalSale,7,6,SizingIssue,2
ZF0365,25-34,Central,Tier3,Homemaker,15k-30k,12th,Married_with_kids,Quarterly,6-12mo,1059,2-3,Meesho|WhatsApp_Seller,Diwali|Eid,Unhappy_NoReturn,Frequently,Saree|SalwarSuit|Dupatta|NightSuit,CottonBlend,Orange,Embroidery|BlockPrint,<500,800-1499,L,EthnicComfort,StickTo1-2,6,WordOfMouth|MeeshoApp,Buy2Get1,4,5,LessTraditional,0
ZF0366,Under18,West,Metro,Student,30k-60k,PostGrad,Single,Bimonthly,1-3mo,713,2-3,Myntra|Instagram_Seller,NoOccasion|Holi,OnceOrTwice,Rarely,IndoWestern|Kurti,Georgette|CottonBlend,White|Printed,TieDye|Floral,4000+,800-1499,L,FusionForward,NoBrandPreference,7,WhatsApp|YouTube|MeeshoApp,FlatDiscount,8,2,HighPrice,1
ZF0367,18-24,South,Metro,Student,15k-30k,Graduate,Single,Monthly,1-3mo,1135,6+,YouTube|Instagram_Seller|Myntra,NewYear|NoOccasion|Birthday,OnceOrTwice,Frequently,Kurti|NightSuit,CottonBlend,Pink|Black,DigitalPrint|Floral,<500,800-1499,M,OccasionDriven,NoBrandPreference,3,Instagram|YouTube|WhatsApp,FreeShipping,6,7,HighPrice,1
ZF0368,25-34,West,Metro,Retired,60k-1L,PostGrad,Single,Monthly,<1mo,5039,2-3,Myntra,Birthday|NoOccasion,OnceOrTwice,Frequently,BeddingSet|SalwarSuit,CottonBlend,Beige|White|Pink,Floral|Solid|DigitalPrint,500-999,800-1499,XL,HomeFirst,NoBrandPreference,8,TV_Newspaper|YouTube,FlatDiscount,4,8,SizingIssue,1
ZF0369,18-24,North,Rural,Student,<15k,Graduate,Single,Bimonthly,<1mo,1350,4-5,Myntra|Instagram_Seller,NoOccasion|Diwali|Wedding,MultipleReturns,Frequently,IndoWestern|SalwarSuit|NightSuit,Silk|Rayon,Blue|Green,DigitalPrint|Solid,<500,800-1499,S,FusionForward,ExperimentsFreely,6,WordOfMouth|Instagram,Buy2Get1,3,4,SlowDelivery,2
ZF0370,18-24,West,Metro,Freelancer,<15k,PostGrad,Single,Monthly,6-12mo,1215,2-3,D2C_Brand|Meesho,NewYear,MultipleReturns,Rarely,Kurti|CoordSet,Rayon,Green,Floral|DigitalPrint|Solid,<500,<800,M,FusionForward,SwitchByPrice,4,WhatsApp,BundleCombo,9,3,SizingIssue,2
ZF0371,18-24,South,Rural,Student,15k-30k,12th,Married,Bimonthly,3-6mo,1377,2-3,Meesho|Amazon|Myntra,NewYear|Birthday|Diwali,MultipleReturns,SelfOnly,NightSuit|TowelSet|SalwarSuit,Georgette,Black,DigitalPrint|Embroidery|Solid,<500,<800,M,FusionForward,NoBrandPreference,10,YouTube|Instagram|WordOfMouth,FreeShipping,6,7,LimitedDesign,2
ZF0372,25-34,East,Tier3,Salaried_Pvt,<15k,Below10th,Married,Quarterly,>1yr,621,6+,LocalStore,Holi,NeverReturned,Occasionally,Dupatta,Rayon|CottonBlend,Red,Floral|BlockPrint|TieDye,500-999,800-1499,L,TraditionallyRooted,SwitchByPrice,8,WordOfMouth,Buy2Get1,3,1,LimitedDesign,1
